iter	RMSE
4773	1.329484312
4774	1.32928084
4775	1.329279539
4776	1.329055442
4777	1.329028431
4778	1.328682011
4779	1.328681309
4780	1.328397848
4781	1.328389676
4782	1.328389541
4783	1.32838916
4784	1.328374718
4785	1.328340859
4786	1.328171551
4787	1.32817135
4788	1.328170964
4789	1.328170776
4790	1.328170759
4791	1.328169661
4792	1.328168945
4793	1.328166016
4794	1.328154991
4795	1.328042578
4796	1.328041841
4797	1.327982818
4798	1.327882695
4799	1.327647422
4800	1.327645338
4801	1.327643032
4802	1.327338985
4803	1.327273607
4804	1.327272784
4805	1.327272553
4806	1.327248658
4807	1.327247372
4808	1.327246803
4809	1.32724661
4810	1.327243287
4811	1.327242387
4812	1.327226923
4813	1.327225831
4814	1.327224108
4815	1.327223123
4816	1.32692622
4817	1.326829952
4818	1.32656184
4819	1.326561047
4820	1.326534678
4821	1.326530496
4822	1.326530332
4823	1.326529931
4824	1.326529063
4825	1.326527765
4826	1.326164229
4827	1.326161029
4828	1.326160715
4829	1.326159836
4830	1.326159486
4831	1.326159163
4832	1.326157479
4833	1.326157359
4834	1.326157195
4835	1.32604557
4836	1.325791511
4837	1.32554287
4838	1.325542201
4839	1.325541654
4840	1.325217397
4841	1.325216394
4842	1.325215392
4843	1.325028624
4844	1.325025095
4845	1.325024824
4846	1.32502157
4847	1.324799058
4848	1.324798214
4849	1.324647241
4850	1.324645476
4851	1.324644098
4852	1.324550151
4853	1.324549064
4854	1.324548958
4855	1.324462528
4856	1.324458184
4857	1.324391455
4858	1.324306263
4859	1.324105137
4860	1.324105016
4861	1.324104726
4862	1.324104631
4863	1.324104474
4864	1.324104256
4865	1.324071654
4866	1.324071559
4867	1.323938176
4868	1.323745138
4869	1.323543123
4870	1.323543037
4871	1.323478955
4872	1.323478303
4873	1.323478225
4874	1.323218557
4875	1.323218293
4876	1.323217054
4877	1.323216694
4878	1.323216444
4879	1.323216306
4880	1.323215456
4881	1.32287934
4882	1.322713081
4883	1.322627137
4884	1.322625685
4885	1.322625648
4886	1.322624936
4887	1.322624118
4888	1.322613967
4889	1.322613724
4890	1.322552997
4891	1.322551424
4892	1.322342787
4893	1.322338466
4894	1.322337964
4895	1.322337715
4896	1.322329219
4897	1.32232811
4898	1.32232777
4899	1.322299762
4900	1.322298594
4901	1.322298517
4902	1.322297794
4903	1.322238758
4904	1.322151992
4905	1.322151892
4906	1.322150028
4907	1.322149794
4908	1.322148098
4909	1.322016191
4910	1.322015977
4911	1.321781179
4912	1.321780427
4913	1.321779919
4914	1.321572017
4915	1.321571891
4916	1.321571163
4917	1.321567713
4918	1.321393566
4919	1.3213904
4920	1.321388208
4921	1.321388097
4922	1.321386555
4923	1.321386121
4924	1.321226701
4925	1.321111813
4926	1.321109725
4927	1.321109248
4928	1.32110912
4929	1.32084839
4930	1.320614266
4931	1.3206128
4932	1.320358009
4933	1.32029692
4934	1.32025241
4935	1.320190953
4936	1.32019083
4937	1.320060348
4938	1.319823168
4939	1.31963834
4940	1.319468548
4941	1.319468285
4942	1.31935476
4943	1.319310209
4944	1.319308717
4945	1.319307977
4946	1.319307675
4947	1.319128064
4948	1.318995204
4949	1.318994935
4950	1.3189923
4951	1.318992264
4952	1.318991477
4953	1.318991177
4954	1.318679409
4955	1.318602061
4956	1.318567263
4957	1.318393226
4958	1.318393031
4959	1.31839167
4960	1.318389292
4961	1.318252691
4962	1.31820421
4963	1.318203836
4964	1.318203185
4965	1.31820252
4966	1.318190746
4967	1.318188252
4968	1.318188088
4969	1.318134523
4970	1.318132628
4971	1.318131929
4972	1.318131289
4973	1.318130135
4974	1.31813008
4975	1.318129889
4976	1.318128858
4977	1.318128481
4978	1.318090363
4979	1.317805441
4980	1.317517388
4981	1.317268794
4982	1.317248301
4983	1.317248147
4984	1.317247801
4985	1.317247413
4986	1.317176504
4987	1.317097535
4988	1.317096707
4989	1.317066622
4990	1.316798271
4991	1.316797862
4992	1.316771001
4993	1.316768315
4994	1.316546386
4995	1.316546194
4996	1.316542134
4997	1.316533968
4998	1.316533044
4999	1.316290712
